text,true_label,pred_prob,pred_label
"No 'patient zero' as Covid-19 came into UK at least 1,300 times  https://www.theguardian.com/world/2020/jun/11/british-clampdown-on-non-essential-travel-came-a-week-too-late?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591914832  pic.twitter.com/dC76Yxtgbh",1,0.000636706,
" Healthcare workers in this video turn their backs when the WHO director appears		",0,0.000637096,
"The government has agreed a deal for Covid-19 antibody tests on the NHS, says Health Secretary Matt Hancock

But he warns, ""We're not yet in a position to say that those who test positive in these antibody tests are immune from coronavirus""

Updates:  http://bbc.in/2ZlK6q9  pic.twitter.com/mJC6IvBMkf",1,0.000637104,
" 1000+ members of the French navy on of the aircraft carrier ""Charles-de-Gaulle"" were treated with hydroxychloroquine.		",0,0.000637195,
" A claim that India's Ministry of Home Affairs has made it a ""punishable offense"" for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on Facebook, Twitter and WhatsApp.		",0,0.000637265,
" AIIMS (Indian medical institute) team has said that Toddy has medicinal properties to cure coronavirus.		",0,0.000637286,
" A WhatsApp chain that says that the Community of Madrid ""will allow from Monday 27/04/2020 to be able to walk and walk for an hour"" individually or in pairs,		",0,0.000637372,
" A Whatsapp chain message claims that China is responsible for the outbreak of the coronavirus and that the country has an economic benefit from this (oil price and stock market), Wuhan is suddenly free from COVID-19 and in other big cities there were no cases.		",0,0.000637472,
" A vaccine for coronavirus was made in 2001.		",0,0.000637474,
" A coronavirus vaccine for cows shows that the virus behind the current outbreak is not new.		",0,0.000637586,
"#CoronavirusInIndia | #Maharashtra reports 4,878 new Covid-19 cases, state's tally over 1.74 lakh

Full story :  https://bit.ly/2NJTBsc 
#IndiaFightsCorona pic.twitter.com/SVqTkMAOfF",1,0.000637589,
"#CoronavirusCrisis | COVID survivor Dr Jalil Parkar talks about battling coronavirus and the kind of drugs he used to cure the disease.
#InDepth with @sardesairajdeep LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/XUcaXxrFeg",1,0.000637647,
" Four young people have been hospitalized with coronavirus, exacerbated by the use of Ibuprofen.		",0,0.000637731,
AstraZeneca aims at two billion doses with new COVID vaccine deals  https://reut.rs/2Y7p24y  pic.twitter.com/s81jMb7cZW,1,0.000637864,
" As coronavirus outbreak surges, PM Narendra Modi has decided to facilitate fellow countrymen with free masks under the 'Swacch Bharat' scheme.		",0,0.000638008,
" A photo has been shared in multiple posts on Facebook and Twitter alongside a claim it shows the bodies of people who died in Italy after they became infected with the novel coronavirus, COVID-19.		",0,0.000638096,
" Coronavirus fears in Germany result in large crowds outside the supermarket.		",0,0.000638149,
" Chinese people are fleeing China to Vietnam because of coronavirus.		",0,0.000638342,
"Give Maharashtra Rs 25,000 crore package to fight #Covid_19, minister to centre  https://www.ndtv.com/india-news/coronavirus-news-give-maharashtra-rs-25-000-crore-package-to-fight-covid-19-balasaheb-thorat-to-cent-2213749  pic.twitter.com/qhQHOSEfYl",1,0.000638523,
" An image shared on Twitter shows people enjoying a day on the beach in Novi Ligure, regardless of the lockdown restrictions for non essential movements.		",0,0.000638528,
"The Odisha government's move to add ventilator facilities to treat COVID-19 patients is likely to provide a much-needed weapon for another serious threat  snakebite.
#Odisha #COVID19 https://trib.al/AnwPS4A ",1,0.000638567,
"The government has asked the eleven municipal areas to step up monitoring in old cities, urban slums and other high density pockets like camps and clusters for migrant workers for management of COVID-19 cases.
 https://www.indiatoday.in/india/story/health-infrastructure-must-be-ramped-up-to-ensure-preparedness-for-next-2-months-govt-1681348-2020-05-24 ",1,0.000638712,
" A video on Youtube claims that European Commission's implementing regulation (EU) 2020/666 gives ways to implant microchips to humans in the EU. The theory is linked to mass vaccination that ""surely awaits"" after the pandemic will receed.		",0,0.000638857,
"Two women, including a 22-year-old studying at the United Kingdom, have tested positive for COVID-19 in Gurugram. It took the total number of positive cases in Gurugram to four.

Click for live updates

 http://bit.ly/2WtUvhV ",1,0.000638903,
"Daily Briefing: Oil shock 2020 - with COVID-19 related lockdowns in most countries likely to be extended or at least maintained in some form, physical demand for crude should remain low  https://reut.rs/3cLYDyX ",1,0.000638997,
"Monika, Daughter of the deceased #Covid patient shares her ordeal on #NewsToday. 
Watch #NewsToday with @sardesairajdeep LIVE: -  http://bit.ly/IT_LiveTV  pic.twitter.com/CEQKVmeeI1",1,0.000639399,
Thousands turn out for VE Day parade in Belarus despite Covid-19 concerns  https://www.theguardian.com/world/2020/may/09/thousands-turn-out-for-ve-day-parade-in-belarus-despite-covid-19-concerns?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589046728 ,1,0.000639401,
"Shortly after Dr. Biplab Kanti Dasgupta, who was showing symptoms of COVID-19, was taken to an isolation ward, his wife and his son too began to run high temperature
#COVD19 #Kolkata #WestBengal https://trib.al/cpINEiL ",1,0.00063959,
"Shortly after Dr. Biplab Kanti Dasgupta, who was showing symptoms of COVID-19, was taken to an isolation ward, his wife and his son too began to run high temperature
#COVD19 #Kolkata #WestBengal
 https://trib.al/CciSfRr ",1,0.00063959,
Eight times Chris Whitty has diverged from the government line on Covid-19  https://www.theguardian.com/uk-news/2020/jun/24/chris-whitty-diverged-from-uk-government-line-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592996492 ,1,0.000639616,
"As COVID-19 cases in the world soar, support for facemasks has started gathering steam around the world. (@Milan_reports ) @mail_today #CoronaVirusOutbreak https://www.indiatoday.in/mail-today/story/coronavirus-how-to-use-diy-masks-in-india-1662374-2020-04-02 ",1,0.000639662,
" The German government billed China for 130 billion pounds in ""coronavirus damages.""		",0,0.000639684,
" The German government billed China for 130 billion pounds in ""coronavirus damages.""		",0,0.000639684,
" COVID-19 was stolen from Canada by Chinese spies and accidentally released in Wuhan.		",0,0.000639706,
Coronavirus live news: WHO calls Covid-19 'enemy against humanity' as Italy deaths jump  https://www.theguardian.com/world/live/2020/mar/19/coronavirus-update-live-news-who-covid19-cases-outbreak-us-states-uk-school-closures-australia-europe-eu-africa-asia-latest-updates?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584579185 ,1,0.000639733,
" Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.		",0,0.000639746,
"Donald Trump Says Will ""Temporarily Suspend"" Immigration Over COVID-19  https://www.ndtv.com/world-news/donald-trump-tweets-he-will-sign-executive-order-to-temporarily-suspend-immigration-into-the-united-2215287  #NDTVNewsBeeps #COVID19Pandemic pic.twitter.com/Iav2OxpoJy",1,0.000639845,
UK banks set out details of Covid-19 mortgage holidays  https://www.theguardian.com/money/2020/mar/17/uk-banks-set-out-details-of-covid-19-mortgage-holidays?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584473369 ,1,0.000639881,
"23,649 people have died from coronavirus in the U.S. 

Track the spread of covid-19:  https://wapo.st/2Vm1XcE  pic.twitter.com/6tX2PFxgVz",1,0.000639943,
" ""The flu killed 80,000 people in the U.S. last year"".		",0,0.000640119,
" Five helicopters are spraying disinfectants over German cities.		",0,0.000640133,
"Resident doctors of Gandhi Hospital in #Hyderabad, the only #COVID facility in the state of #Telangana, resume work.
#ITVideo pic.twitter.com/Udc6LH9oOc",1,0.000640202,
"Giving up most early gains, equity benchmark Sensex ended 61.13 points higher on Thursday as domestic investors weighed the impact of rising coronavirus cases in the country.
#Sensex #COVID-19 #Coronavirus
 https://trib.al/K9RxlNg ",1,0.000640355,
"Twenty-four police personnel in the city have been quarantined after two persons, who were detained at their station in connection with a theft case here, tested positive for COVID-19.
#COVID18 #Bengaluru https://trib.al/1ecnaSm ",1,0.000640428,
"With the single biggest day surge of 618 cases, Chennai continued to lead in the number of Covid-19 cases among districts and now has a tally of 13,362 cases.
#Chennai #coronavirus https://www.indiatoday.in/india/story/tamil-nadu-breaches-20-000-mark-with-biggest-single-day-spike-of-874-covid-19-cases-1683544-2020-05-30 ",1,0.000640502,
"Govt to treat Covid-19 outbreak as notified disaster.
#coronavirus #COVID2019 https://www.indiatoday.in/india/story/coronavirus-sdrf-assistance-1655514-2020-03-14 ",1,0.000640523,
"An antiviral drug remdesivir helped improve symptoms in Covid-19 patients. Read to know more.
#CoronavirusCrisis #Covid19
#World https://www.indiatoday.in/world/story/gilead-says-remdesivir-shows-improvement-in-covid-19-patients-when-used-early-1672573-2020-04-29 ",1,0.000640945,
"Even as #SriLanka's health authorities continue fighting COVID-19, which has so far affected 269 persons, the government and Opposition parties have expressed conflicting views on holding #poll during the raging global pandemic. https://trib.al/D9eOBqo ",1,0.000640967,
"Just in | Another policeman posted in Mumbai, an Assistant Sub Inspector, passed away due to COVID-19 on Tuesday, taking the toll in Mumbai to five and in the State to eight, reports @NotMengele
#COVID19 #Mumbai",1,0.000641103,
"Out of the 20 COVID-19 patients in Kanpur, 10 are linked to the Markaz event in Delhi | @neelanshu512 https://www.indiatoday.in/india/story/kanpur-8-madrassa-students-test-positive-for-covid-19-had-come-in-contact-with-tablighi-jamaat-attendees-1667226-2020-04-15 ",1,0.000641174,
" Police have ""free entry into houses and buildings"" in Malaga to identify possible coronavirus infected people.		",0,0.000641233,
" Police have ""free entry into houses and buildings"" in Malaga to identify possible coronavirus infected people.		",0,0.000641233,
"Prime Minister Boris Johnson finally caught a few breaks this week, flustering his Labour opponent in Parliament and glorying in British researchers' discovery of an effective treatment drug against Covid-19 symptoms  https://nyti.ms/3hDaHp7 ",1,0.000641313,
"The White House has invited eight World War II veterans  each older than 95 and part of the age group most at risk if they contract Covid-19  to commemoration events on Friday in Washington
 https://nyti.ms/3cgWXxe ",1,0.000641355,
" Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.		",0,0.000641685,
" A blog article quoting the Italian virologist Matteo Bassetti, who would have said that in Italy nobody died because of Covid-19 in May 2020.		",0,0.000641954,
647 COVID-19 Cases In Last 2 Days Linked To Islamic Sect Meet In Delhi  https://www.ndtv.com/india-news/647-coronavirus-cases-found-in-last-two-days-linked-to-islamic-sect-gathering-in-delhi-says-governme-2205635  #NDTVNewsBeeps #Coronavirus #Nizamuddin pic.twitter.com/vjQsUhPtss,1,0.000642009,
"#IndiaTodayInsight | A @DRDO_India invention to supply air to fighter pilots comes in handy in the war against COVID-19

 https://www.indiatoday.in/india-today-insight/story/a-breath-of-fresh-air-1679016-2020-05-17 ",1,0.000642154,
" The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals		",0,0.000642155,
" The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals		",0,0.000642155,
" Bill Gates, the WHO and the World Bank lost billions to Trump amid the coronavirus outbreak.		",0,0.000642403,
" Georgian man's blood had been used to treat a COVID-19 patient in one of the hospitals in Germany. Information included a photo depicting a man, whose blood is being taken.		",0,0.000642476,
" A video posted on Twitter shows a group of Chinese people converting to Islam under the argument that Muslims are immune to COVID-19.		",0,0.000642535,
"A 60-year-old man committed suicide in #Chennai, fearing he may have contracted Covid-19.
#IndiaFightsCorona #CoronavirusCrisis #Covid19 | @Akshayanath https://www.indiatoday.in/india/story/coronavirus-60-year-old-ends-life-fearing-covid-19-infection-tests-negative-1665703-2020-04-11 ",1,0.000642624,
"#CoronavirusCrisis | Official figures also showed that the number of people who have tested positive for COVID-19 has reached 93,873.
 https://www.indiatoday.in/world/story/uk-coronavirus-death-toll-rises-latest-april-14-1666997-2020-04-14 ",1,0.000642893,
"#CoronavirusPandemic | The total number of COVID-19 cases in #Bangladesh has reached 3,382. https://www.indiatoday.in/world/story/bangladesh-coronavirus-total-cases-death-toll-latest-april-21-1669500-2020-04-21 ",1,0.000643003,
" Several posts on social media and online articles claim that COVID-19 is caused by a bacterium and can be treated with aspirin and blood thinners.		",0,0.000643096,
" Several posts on social media and online articles claim that COVID-19 is caused by a bacterium and can be treated with aspirin and blood thinners.		",0,0.000643096,
" If Florida banned alcohol sales due to coronavirus.		",0,0.000643315,
