text,true_label,pred_prob,pred_label,pred_cat
 Taking chlorine dioxide helps fight coronavirus.		,0,5.1880643e-06,,不确定
"#Karnataka COVID Crisis: No relock in #Bengaluru. India Today's @nolanentreeo shares more details
Watch #5iveLIVE:  http://bit.ly/IT_LiveTV 
#CoronaCrisis #COVID19 #CoronavirusPandemic pic.twitter.com/FQalVWb95V",1,9.057478e-06,,不确定
"The COVID-19 cases in India are nearing 5 lakh mark, #Maharashtra remains the worst affected state. Here are the latest numbers.  
#IndiasAgenda #ITVideo pic.twitter.com/HQm2MZ4kZO",1,5.0059616e-06,,不确定
"#Delhi is now the worst-hit city by COVID-19, banquet halls and hotels are being converted into COVID bed facilities. 
#FirstUp #ITVideo #CoronavirusPandemic pic.twitter.com/l2Yxg8bSQu",1,5.2351566e-06,,不确定
"#Maharashtra government warns Swami Ramdev over the alleged COVID-19 cure.
#BurningQuestion #Breaking pic.twitter.com/tLNon5P4Lm",1,4.6581035e-06,,不确定
"Latest developments related to COVID-19 in India. 
#ITVideo #CoronavirusPandemic #IndiaFightsCorona pic.twitter.com/MhXsUF9Gh1",1,4.785578e-06,,不确定
"COVID-19: #Delhi now has more cases than #Mumbai. Here is what the Delhi government doing. 
#IndiasAgenda #ITVideo pic.twitter.com/90lJCZZz9w",1,5.9949066e-06,,不确定
"BJP leader @RamKadam questions #Maharashtra Home Minister Anil Deshmukh's statement calling Swami Ramdev's alleged COVID-19 cure spurious. 
#ITVideo #Breaking @JournoVidya pic.twitter.com/RT8Ke2blQE",1,6.4447577e-06,,不确定
"Baba Ramdev's Patanjali launched a new drug, #Coronil which, the company claimed, is a cure for COVID-19 but is it really a cure or just a marketing gimmick? Watch the video to find out the details. (@PreetiChoudhry)
#NewsMo #Vertical #RE  pic.twitter.com/EnW8rvQ1yG",1,4.9705827e-06,,不确定
"COVID-19 testing increased in #Delhi and also the number of cases. Here are the latest details. 
#ITVideo #CoronavirusPandemic pic.twitter.com/FoYWeqLPK0",1,5.761487e-06,,不确定
"#Delhi : #ITBP (@ITBP_official)  has taken over the #Covid Care Centre at Radha Soami Beas as nodal agency to take care of the operations at the facility.
It is expected that a 2,500 bed facility will be operational in the first phase.  @mewatisanjoo | #ReporterDiary pic.twitter.com/vgdA7TsB0I",1,1.1150878e-05,,不确定
"Hyderabad-based Hetero prices generic COVID-19 drug at Rs 5,400 per vial  https://www.ndtv.com/india-news/hyderbad-based-hetero-prices-generic-covid-19-drug-at-rs-5-400-per-vial-2251593  pic.twitter.com/659nndfdrr",1,8.424631e-06,,不确定
"Delhi #COVID patients won't need to visit government centres, order revoked  https://www.ndtv.com/india-news/covid-19-patients-in-delhi-wont-need-to-visit-government-centres-for-evaluation-centre-withdraws-order-2252205  pic.twitter.com/VEWOhkBzke",1,9.424438e-06,,不确定
"Rajasthan hotels, bars struggle to survive due to #COVID brakes on tourism  https://www.ndtv.com/india-news/coronavirus-rajasthan-hotels-bars-struggle-to-survive-due-to-covid-brakes-on-tourism-2252025  pic.twitter.com/XgC8XQFEpD",1,6.250526e-06,,不确定
"Maharashtra, Delhi Among 5 States To Receive First Batch Of COVID-19 Drug  https://www.ndtv.com/india-news/coronavirus-maharashtra-delhi-among-5-states-to-receive-heteros-generic-version-of-remdesivir-2251944  #NDTVNewsBeeps pic.twitter.com/HAqnlYPqaf",1,1.0913367e-05,,不确定
"The #UGC is considering advising colleges and universities to #cancel their final year examinations and semester examinations in light of the increase in #COVID-19 cases, according to a senior official at the Ministry of Human Resource Development

 https://bit.ly/37ZmB8p ",1,7.367547e-06,,不确定
#Coronavirus live updates | 29 Naval personnel at INS Parundu test COVID-19 positive  https://bit.ly/31e5gY5 ,1,6.093379e-06,,不确定
Tesla gave workers permission to stay home rather than risk getting covid-19. Then it sent termination notices.  https://wapo.st/2Z6cSJr ,1,6.828682e-06,,不确定
Taxi drivers 'unprotected' against Covid-19  https://bbc.in/31i7w0t ,1,4.5473407e-06,,不确定
Unacceptable' drop in care at Kettering home with 12 Covid-19 deaths  https://www.theguardian.com/world/2020/jun/26/unacceptable-drop-in-care-at-kettering-home-with-12-covid-19-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593151001 ,1,1.2319327e-05,,不确定
"Swedes rapidly losing trust in Covid-19 strategy, poll finds  https://www.theguardian.com/world/2020/jun/26/swedes-rapidly-losing-trust-in-covid-19-strategy-poll-finds?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593145158 ",1,8.244787e-06,,不确定
Parties and raves across Europe spark fears of Covid-19 surge  https://www.theguardian.com/world/2020/jun/26/parties-and-raves-across-europe-spark-fears-of-covid-19-surge?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593179248 ,1,6.036782e-06,,不确定
Texas oil industry faces prospect of collapse amid Covid-19 losses  https://www.theguardian.com/us-news/2020/jun/26/texas-oil-industry-layoffs-shutdown-economy?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593181195 ,1,7.069022e-06,,不确定
Florida governor under fire over claims state is 'cooking the books' on Covid-19  https://www.theguardian.com/us-news/2020/jun/26/florida-governor-ron-desantis-republican-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593169226 ,1,9.576e-06,,不确定
Doctors find brain issues linked to Covid-19 patients  study  https://www.theguardian.com/science/2020/jun/25/doctors-find-brain-issues-linked-to-covid-19-patients-study?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593127142 ,1,6.164452e-06,,不确定
Coronavirus Victoria: here's everything we know about Melbourne's Covid-19 clusters  https://www.theguardian.com/australia-news/2020/jun/26/coronavirus-victoria-what-we-know-about-melbourne-covid-19-clusters-hotspots?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593138456 ,1,5.234088e-06,,不确定
"Covid and recent tensions with #Nepal severely hit pineapple exports from North Bengal. We have opened the access to India Today digital magazine from all your devices absolutely free. To access your free copy now click:  https://bit.ly/IT-Emag 
#IndiaTodayInsight pic.twitter.com/ww9M0uVdoI",1,5.3914205e-06,,不确定
"Delhi govt has increased #Covid #testing by 3 times: #ArvindKejriwal
#CoronavirusPandemic 
LIVE updates:  https://bit.ly/3g1hWWA  pic.twitter.com/tVyCKJuoeK",1,1.1748768e-05,,不确定
"India Today's @PoojaShali fights covid and is back to work. Here are some pro tips from her to fight the #coronavirus.
#InDepth with @sardesairajdeep LIVE:  http://bit.ly/IT_LiveTV  pic.twitter.com/sIyzebSi5g",1,7.842252e-06,,不确定
"New covid care centre in Delhi is now functional. Watch this report on #6PMPrime with @Ankit_Tyagi01
#Delhi #coronavirus
LIVE:  http://bit.ly/IT_LiveTV  pic.twitter.com/5zVpMmEoIO",1,6.3073644e-06,,不确定
Don't restrict #PlasmaTherapy to critical COVID cases: Mumbai doctors  https://www.ndtv.com/mumbai-news/dont-restrict-plasma-therapy-to-critical-covid-cases-say-mumbai-doctors-pushing-for-its-early-adoption-2252665  pic.twitter.com/jmqVsJ9WvE,1,1.0645068e-05,,不确定
Just in: So far Railways has received ¹620 crore from Central COVID fund: Chairperson Railway Board. (PTI),1,4.817958e-06,,不确定
Wearing a mask protects you and others from Covid-19. Here are some tips on making them work better for you.  https://nyti.ms/2VzWD6L ,1,6.5022637e-06,,不确定
Coronavirus outbreak at a meatpacking plant exposes weakness in Germany's covid-19 response  https://wapo.st/3eArlE0 ,1,5.592038e-06,,不确定
"Perspective: With schools and daycare closed, covid-19 is worsening women's inequality  https://wapo.st/2Zf4zv5 ",1,4.502943e-06,,不确定
Black funeral homes see the heavy toll of covid-19 on their communities  https://wapo.st/2VfUGvZ ,1,4.8950105e-06,,不确定
"Travel is one of the clearest ways to show how the coronavirus has disrupted the world.

From migration to trade, covid-19 is erasing decades of economic gains achieved through globalization.  https://wapo.st/2BFxhgs ",1,4.5970137e-06,,不确定
Perspective: Covid-19 outbreaks at jails and prisons should make us rethink incarceration  https://wapo.st/2AYvP97 ,1,4.6850173e-06,,不确定
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/27/coronavirus-world-map-which-countries-have-the-most-covid-19-cases-and-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593279140 ,1,1.1088354e-05,,不确定
Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/27/coronavirus-uk-map-the-latest-deaths-and-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593257082 ,1,1.5602813e-05,,不确定
We opened too quickly': Texas becomes a model for inadequate Covid-19 response  https://www.theguardian.com/us-news/2020/jun/27/we-opened-too-quickly-texas-becomes-model-inadequate-coronavirus-pandemic-response?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593265989 ,1,6.5676263e-06,,不确定
MoJ failed to investigate potential Covid-19 cluster among cleaners  https://www.theguardian.com/global-development/2020/jun/26/moj-failed-to-investigate-potential-covid-19-cluster-among-cleaners?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593230682 ,1,1.4033562e-05,,不确定
"The UP CM stressed on encouraging industrial, commercial and business establishments to set up Covid-19 helpdesks to keep people safe from the virus.
#coronavirus #UttarPradesh https://www.indiatoday.in/india/story/target-to-increase-daily-covid19-testing-capacity-25-000-up-cm-1694660-2020-06-27 ",1,5.8496676e-06,,不确定
The civic body faced allegations regarding the death of a senior citizen at Azadnagar Covid Care Center in Ghatkopar in Mumbai | @journovidya https://www.indiatoday.in/india/story/mumbai-bmc-denies-claims-negligence-covid-treatment-viral-video-baseless-1693237-2020-06-27 ,1,5.504587e-06,,不确定
"On June 21, 57 girls of the government shelter home in Swarup Nagar in Kanpur were found Covid-19 positive.
#Kanpur #coronavirus https://www.indiatoday.in/india/story/kanpur-shelter-home-case-2-officials-suspended-1694683-2020-06-27 ",1,9.049526e-06,,不确定
"#COVID patients are being administered different drugs that were approved for treating other diseases. Let's take a look at all these drugs.
(@Milan_reports) 
#ITVideo
More videos:  http://bit.ly/it_videos  pic.twitter.com/QRzkMLmMMs",1,5.173775e-06,,不确定
"#COVID patients are being administered different drugs that were approved for treating other diseases. Let's take a look at all these drugs.
(@Milan_reports) 
#ITVideo
More videos:  http://bit.ly/it_videos 
#RE pic.twitter.com/0ICePx9EWM",1,5.058333e-06,,不确定
"#CoronavirusCrisis | Is it time to accept the reality of community transmission? Is the month of July likely to be the worst? Can a person cured of COVID get it again? AIIMS Director Dr Randeep Guleria answers all your queries. 
#NewsToday LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/xVu16JL4Eq",1,5.93452e-06,,不确定
"#CoronavirusCrisis | #Delhi govt changes strategy to fight against COVID-19. Here's a report by @AishPaliwal on Kejriwal's fight plan.
#NewsToday LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/fVmGHVxXfy",1,3.058113e-05,,不确定
#IndiaFightsCorona | AAP-BJP Twitter war before Amit Shah-Kejriwal visit Delhi's 10000-bed COVID facility at Radha Soami Beas. Here's the detailed report. #ITVideo pic.twitter.com/wWCy6baY4J,1,8.407744e-06,,不确定
"From arranging cow milk, special baby food to bringing toys, hospital staff does all when there is a child admitted for the COVID-19 treatment. Here's a day in the life of an infant, 1.5-year-old Veronica, who is battling #coronavirus in a Noida hospital. #NewsMo #vertical #RE pic.twitter.com/opZSmFPn7I",1,6.4954284e-06,,不确定
From caregivers to plasma donors: Mumbai hospital staff's COVID fight  https://www.ndtv.com/mumbai-news/from-caregivers-to-plasma-donors-mumbai-hospital-staffs-covid-fight-2253004  pic.twitter.com/LntxWXj52z,1,5.8460696e-06,,不确定
Actor Zoa Morani recovered from COVID-19 and donated plasma to #SaveALife. Hear her experience. https://twitter.com/ndtv/status/1276503021082611712?s=19 ,1,5.3176027e-06,,不确定
"8 states, including Maharashtra, Delhi and Tamil Nadu, contributed 85.5% of the active COVID-19 caseload  https://trib.al/MdswvmC ",1,6.6440734e-06,,不确定
"""Ma'am, your bill works out to ¹14,660. Would you like to pay by cash or card? I was asked, a day before I was due to check out of a city hotel that was now a COVID-19 quarantine facility   https://trib.al/5atnlaJ ",1,5.2061155e-06,,不确定
"#Coronavirus | A spirited 99-year-old woman returned home on Friday after recovering from #COVID19 in a record nine days in Bengaluru.  
Click on the link below for latest COVID-19 India updates:
 https://bit.ly/2NwAhhJ ",1,1.0298634e-05,,不确定
"Screen survivors of Covid-19 for PTSD, say mental health experts  https://www.theguardian.com/world/2020/jun/28/screen-survivors-of-covid-19-for-ptsd-say-mental-health-experts?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593350164 ",1,8.041097e-06,,不确定
Global report: Covid-19 cases exceed 10m as anxieties rise over US  https://www.theguardian.com/world/2020/jun/28/global-report-covid-19-cases-exceed-10m-as-anxieties-rise-over-us?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593362105 ,1,4.9921887e-06,,不确定
Covid-19 confusion overshadows Brendon Todd's Travelers lead  https://www.theguardian.com/sport/2020/jun/27/coronavirus-confusion-dustin-johnson-travelers-championship-webb-simpson?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593299792 ,1,1.4757477e-05,,不确定
Case study: Covid-19 UK survivor recalls her all too real 'nightmare'  https://www.theguardian.com/society/2020/jun/28/case-study-covid-19-uk-survivor-recalls-her-all-too-real-nightmare?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593351312 ,1,6.8062905e-06,,不确定
Coronavirus Australia: Victoria nurse tests positive to Covid-19 as state reports jump of 41 cases  https://www.theguardian.com/australia-news/2020/jun/27/coronavirus-australia-victoria-reports-jump-of-41-cases-and-sends-emergency-alerts-to-hotspots?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1593299789 ,1,7.560805e-06,,不确定
"According to the government's plan, the administration will set up 11,229 beds in 77 banquet halls to ramp up medical infrastructure to deal with the Covid-19 situation in #Delhi. https://www.indiatoday.in/india/story/coronavirus-delhi-govt-links-1-055-beds-in-8-banquet-halls-with-state-run-hospitals-1694715-2020-06-28 ",1,8.287103e-06,,不确定
"How will the medical staff at the additional COVID-19 facilities in #Delhi be arranged? Home Minister Amit Shah answers this question, he also talks about developing a strategy for the National Capital Region (NCR). 
#ITVideo #CoronavirusPandemic pic.twitter.com/Xf1jlNHFFx",1,9.402479e-06,,不确定
"Latest data and developments related to COVID-19 in India.
#ITVideo #CoronavirusPandemic pic.twitter.com/Lx4B2akf9Y",1,4.7764274e-06,,不确定
"Delhi government ramps up efforts against COVID-19 as cases continue to rise sharply.
#ITVideo pic.twitter.com/dunJRMI9Ly",1,5.011766e-06,,不确定
"After the govt imposed restrictions on Baba Ramdev's anti-#Covid medicine '#Coronil', several social media users are claiming that the AYUSH Ministry did so because the approving scientific panel has six Muslim scientists. Is this true? #AFWAFactCheck #FactCheck #RE pic.twitter.com/3C2u9yNNi8",1,5.2985993e-06,,不确定
